id,Gender,Customer Type,Age,Type of Travel,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Class
53707,0,0,41,0,1190,4,1,1,1,3,4,3,3,1,4,1,5,3,3,0,0.0,1,Eco
73593,1,0,34,0,3792,5,5,5,5,3,5,5,4,4,4,5,3,4,5,0,0.0,1,Business
88234,0,1,38,0,223,4,2,4,4,2,4,2,2,3,3,4,1,4,2,0,0.0,0,Eco
16826,1,0,32,1,645,1,5,1,3,3,1,3,3,4,5,4,3,1,3,0,18.0,0,Eco
69193,1,0,54,0,3563,4,4,4,4,5,4,4,4,4,4,5,5,4,5,103,101.0,1,Business
36890,1,0,28,0,1182,0,0,0,2,3,0,3,3,3,5,2,5,4,3,31,20.0,1,Eco Plus
28843,1,0,43,0,954,3,4,4,4,3,3,3,3,4,2,2,4,3,3,0,0.0,1,Eco
108279,0,0,57,1,895,2,5,2,3,4,5,5,4,4,2,4,4,4,4,36,15.0,0,Eco
118893,0,1,26,0,587,5,5,5,1,5,5,5,5,5,5,4,5,3,5,130,135.0,1,Business
96409,1,0,15,1,1407,5,3,5,3,1,5,1,1,5,5,3,5,2,1,0,0.0,1,Eco
15094,1,0,68,1,239,4,1,4,4,3,4,3,3,4,4,4,2,3,3,0,0.0,1,Eco
107297,0,0,20,1,307,3,2,3,4,1,3,1,1,3,1,4,4,3,1,16,14.0,0,Eco
25654,1,0,38,1,526,3,2,5,3,1,5,1,1,4,4,3,2,3,1,0,0.0,0,Eco Plus
87194,0,0,22,0,3055,3,5,5,5,3,3,3,3,2,3,3,4,4,3,40,18.0,0,Business
85187,0,1,25,0,696,4,4,4,4,3,4,3,3,2,2,4,1,4,3,0,0.0,0,Eco
21306,0,0,23,1,526,4,5,4,3,4,4,4,4,4,2,5,5,5,4,0,0.0,0,Eco
32502,0,0,64,0,163,5,3,3,3,5,4,5,5,5,5,5,2,5,5,0,0.0,1,Eco
125253,0,0,13,1,427,4,1,4,1,1,4,1,1,4,4,1,4,1,1,0,0.0,0,Eco
78129,1,0,39,1,196,4,2,4,4,2,4,2,2,3,4,3,4,4,2,0,0.0,0,Eco
102160,1,0,19,0,3076,5,5,5,5,4,4,4,4,3,4,4,5,5,4,0,0.0,1,Business
116912,1,1,24,0,370,4,0,4,3,2,4,2,2,4,5,4,3,4,2,74,68.0,1,Eco
121468,1,0,47,1,331,3,4,3,3,5,3,5,5,3,4,4,5,5,5,0,3.0,0,Eco
52121,0,0,14,0,639,2,1,5,1,2,2,3,2,3,2,4,4,4,2,0,0.0,0,Eco Plus
26445,1,0,40,0,919,3,3,3,3,1,4,3,4,4,4,4,1,4,1,5,0.0,1,Business
125814,1,1,39,0,992,4,4,4,1,3,4,3,3,5,4,5,4,5,3,0,0.0,0,Business
126560,0,0,44,0,1558,3,3,3,3,4,4,5,5,5,5,5,3,5,4,0,0.0,1,Business
105530,0,1,10,0,611,5,0,5,3,1,0,1,1,3,4,5,4,4,1,0,0.0,1,Eco
127728,1,0,57,0,255,4,4,4,4,2,5,5,5,5,5,5,3,5,5,66,54.0,1,Business
67124,0,0,25,0,2603,1,5,5,5,1,1,1,1,4,4,1,3,1,1,32,36.0,0,Business
100012,0,0,71,0,3887,1,2,2,2,3,3,2,1,1,2,1,2,1,3,5,0.0,0,Business
100562,1,1,85,0,486,3,4,4,4,3,3,3,4,5,4,4,3,4,3,8,1.0,0,Business
110778,0,0,59,0,990,2,4,4,4,3,3,4,2,2,2,2,3,2,2,0,0.0,0,Business
92656,0,0,9,1,453,4,4,4,3,3,4,3,3,1,1,4,3,5,3,0,0.0,0,Eco
80415,1,0,38,0,2248,3,4,3,3,2,4,5,4,4,4,4,4,4,3,8,25.0,1,Business
47924,0,0,7,1,834,3,5,3,4,2,3,4,2,4,5,4,3,5,2,0,0.0,0,Eco
10844,1,0,39,0,3927,1,5,5,5,3,4,3,1,1,1,1,3,1,1,0,0.0,0,Business
38648,1,1,27,0,1460,2,2,2,4,4,2,4,4,5,3,5,2,3,4,0,0.0,0,Eco
45289,1,0,42,0,150,5,5,5,5,4,4,1,4,4,4,4,3,4,3,0,0.0,1,Business
42532,1,0,60,0,368,5,1,3,1,4,5,4,4,5,1,5,3,1,4,0,0.0,1,Eco
39697,1,0,54,0,3780,4,4,4,4,4,5,4,4,4,4,4,4,4,4,73,60.0,1,Business
113474,1,0,54,0,407,5,1,5,5,3,5,4,4,4,4,4,3,4,5,6,5.0,1,Business
79543,0,0,43,0,762,4,4,4,4,2,4,5,4,4,4,4,4,4,3,0,0.0,1,Business
4656,0,1,24,0,364,4,0,4,3,2,4,2,2,5,2,4,5,5,2,0,0.0,1,Business
107536,0,0,56,0,1521,2,2,4,2,4,5,4,4,4,4,4,3,4,4,29,22.0,1,Business
27075,0,0,18,1,1399,2,3,2,4,1,2,1,1,4,3,1,5,4,1,0,0.0,0,Eco Plus
80080,1,0,43,0,2129,4,4,2,4,4,5,4,5,5,5,5,5,5,3,0,0.0,1,Business
127190,0,1,30,0,647,2,2,2,4,4,2,5,4,3,5,5,4,5,4,4,0.0,0,Business
57573,0,0,16,0,1597,1,2,2,2,1,1,2,1,4,2,2,3,4,1,12,21.0,0,Eco
47362,1,0,59,0,599,3,2,2,2,3,3,3,3,1,4,3,4,3,3,0,0.0,0,Eco
40489,0,0,35,1,222,2,4,2,2,2,2,3,2,1,1,3,1,3,2,0,0.0,0,Eco
35057,0,0,60,0,1076,2,2,5,2,2,5,5,5,5,5,5,5,5,4,88,51.0,1,Business
40406,0,0,45,0,222,5,4,4,4,5,3,4,5,5,5,5,1,5,2,0,,1,Eco
70257,0,0,22,1,1592,1,5,1,5,4,1,4,4,3,5,3,5,5,4,2,0.0,0,Eco
119481,0,0,44,0,3098,4,4,4,4,4,4,5,4,4,4,4,4,4,5,0,0.0,1,Business
126965,0,0,54,0,2102,4,3,4,4,5,5,4,2,2,2,2,4,2,3,0,0.0,1,Business
51879,0,0,41,0,3068,3,3,3,3,5,4,5,4,4,4,4,5,4,5,0,0.0,1,Business
114756,1,1,39,0,342,2,2,2,5,1,2,1,1,3,3,4,4,4,1,0,0.0,0,Business
73331,1,0,26,0,1687,2,2,2,2,4,4,4,4,4,4,5,4,5,4,0,0.0,1,Business
115327,1,1,27,0,296,4,4,4,1,4,4,4,4,5,4,4,5,4,4,17,30.0,1,Business
46681,1,0,9,1,125,3,2,3,2,4,3,4,4,2,2,3,2,2,4,10,17.0,0,Eco
57419,1,0,68,1,455,2,4,2,3,5,2,5,5,4,5,4,3,4,5,0,0.0,0,Eco
81348,0,1,30,0,1299,1,1,1,4,4,1,4,4,2,3,1,1,2,4,0,0.0,0,Eco
99231,0,0,51,0,1541,2,5,5,5,5,3,3,2,2,3,2,1,2,3,0,0.0,0,Business
60554,0,0,60,0,641,3,5,5,5,3,3,3,3,2,4,3,3,4,3,132,121.0,0,Eco Plus
99770,1,0,62,0,255,2,5,5,5,2,2,2,2,2,2,3,1,2,2,8,6.0,0,Eco Plus
87783,1,0,41,0,214,1,1,5,1,4,4,4,4,4,4,5,5,4,4,0,0.0,1,Business
28359,1,0,64,0,867,4,3,3,3,4,4,4,4,4,1,3,2,4,4,0,0.0,0,Eco Plus
2749,0,0,42,0,695,4,2,2,2,2,4,3,4,4,4,4,2,4,1,0,18.0,0,Eco
75866,1,0,68,1,1437,5,5,5,2,4,5,4,4,5,4,4,5,4,4,0,0.0,1,Eco Plus
111759,0,1,21,0,938,2,2,2,3,4,2,1,4,3,2,3,2,4,4,25,18.0,0,Eco
33469,0,0,13,1,2556,2,2,2,4,1,2,1,1,2,2,3,4,3,1,0,0.0,0,Eco Plus
68943,1,0,34,1,646,4,2,4,1,5,4,5,5,1,1,1,1,2,5,0,0.0,0,Eco
19043,1,0,32,0,3990,5,5,5,5,4,4,4,4,2,4,1,5,4,4,30,28.0,1,Business
71193,1,0,46,0,2586,2,2,2,2,3,4,5,4,4,4,4,5,4,4,38,33.0,1,Business
39321,1,0,31,1,212,2,1,2,1,5,2,1,5,3,5,2,1,2,5,0,0.0,0,Eco
23096,1,0,24,0,240,0,0,0,1,1,1,1,1,3,5,5,3,4,1,23,25.0,1,Business
72072,1,1,27,0,2486,1,1,1,1,1,1,5,1,3,3,5,5,4,1,19,0.0,0,Business
8078,1,1,23,0,530,4,0,4,3,5,4,5,5,3,2,5,5,5,5,0,0.0,1,Business
10774,1,0,45,0,1677,0,5,0,2,5,5,4,1,1,1,1,4,1,4,0,0.0,1,Business
117658,0,0,54,0,1449,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0.0,1,Business
79303,0,0,24,0,2248,2,2,2,2,2,2,2,2,5,2,3,5,4,2,0,0.0,1,Business
8771,1,0,55,1,522,4,5,4,3,2,4,4,2,2,4,2,3,2,3,0,0.0,0,Business
110115,0,0,50,0,3816,5,5,5,5,5,4,4,4,4,4,4,3,4,4,3,4.0,1,Business
107006,1,0,47,0,937,3,3,3,3,4,4,5,4,4,4,4,3,4,5,1,0.0,1,Business
103565,0,0,48,0,2914,5,5,5,5,2,5,5,4,4,4,4,3,4,4,0,0.0,1,Business
1290,1,0,45,1,102,3,4,0,4,4,0,4,4,5,4,1,2,2,4,0,0.0,0,Eco
118062,1,0,51,1,1044,4,4,3,3,2,3,2,2,5,3,2,2,4,2,0,0.0,0,Eco
127213,1,0,31,1,370,1,4,1,2,4,1,4,4,4,2,4,5,5,4,3,6.0,0,Eco Plus
106335,1,0,48,1,825,2,5,2,4,1,2,1,1,4,4,5,5,4,1,0,6.0,0,Eco
64840,0,1,27,0,247,4,4,4,3,2,4,2,2,3,2,4,4,5,2,0,0.0,1,Business
46468,0,1,19,0,125,1,2,1,3,2,1,5,2,4,5,3,1,4,2,29,26.0,0,Eco
54117,1,0,50,0,1400,1,1,1,1,4,3,2,4,4,4,4,2,4,4,8,0.0,1,Business
56110,1,0,67,1,2402,1,4,1,1,1,5,5,1,1,5,2,5,3,5,0,1.0,0,Eco
22302,1,0,39,0,238,0,0,0,3,1,2,4,3,3,4,4,2,3,3,0,9.0,1,Business
36824,0,0,39,0,369,2,2,2,2,3,1,2,2,2,2,2,2,2,3,0,0.0,1,Business
105745,1,0,16,0,3335,2,1,1,1,2,2,2,2,4,1,3,3,4,2,0,4.0,0,Business
13896,1,0,41,0,153,1,1,1,1,5,4,5,5,5,5,5,5,5,5,0,0.0,1,Business
102615,0,0,43,0,1294,2,2,5,2,5,5,5,3,3,3,3,3,3,4,0,0.0,1,Business
83547,0,0,42,0,3270,1,1,1,1,3,4,4,5,5,5,5,5,5,5,0,0.0,1,Business
104845,0,0,16,1,472,3,5,3,1,3,2,1,3,5,5,4,1,5,1,145,136.0,0,Eco
50545,0,0,26,1,209,3,3,3,2,4,3,4,4,1,4,4,1,5,4,6,15.0,0,Eco
3698,1,1,39,0,431,1,3,1,4,4,1,4,4,1,4,3,1,3,4,0,0.0,0,Eco
74296,1,0,69,1,2288,4,2,4,3,5,4,5,5,4,2,2,4,2,5,0,0.0,0,Eco
36473,0,1,45,0,1249,1,1,1,5,2,1,2,2,5,5,5,3,4,2,0,17.0,0,Business
77257,0,0,60,1,1590,4,4,4,1,5,5,4,2,2,4,2,5,2,5,5,5.0,1,Eco
69146,1,0,62,1,2248,3,5,3,3,3,2,5,3,4,4,5,5,4,5,0,38.0,0,Eco
59516,0,0,51,0,387,2,2,3,2,2,4,4,4,4,4,4,3,4,4,7,0.0,1,Business
4922,1,0,63,1,1020,3,4,3,3,1,3,1,1,1,4,4,1,4,1,22,36.0,0,Eco
97843,0,0,35,1,395,4,4,4,2,4,4,4,4,5,2,4,3,4,4,0,18.0,0,Eco
30439,0,0,53,0,851,1,3,3,3,5,3,4,2,2,1,2,3,2,4,17,9.0,0,Eco Plus
112751,0,1,22,0,590,4,0,5,3,1,5,1,1,4,2,4,4,4,1,0,0.0,1,Eco
129712,1,1,26,0,308,3,4,3,1,4,3,4,4,3,3,5,4,5,4,0,0.0,0,Business
8719,0,1,22,1,280,2,5,5,2,2,5,1,2,4,5,2,4,2,2,0,0.0,0,Eco
48179,0,0,48,0,236,2,2,2,2,1,1,5,4,4,4,4,1,4,1,0,0.0,1,Business
65115,1,0,45,1,224,1,5,1,3,3,1,3,3,3,3,5,4,4,3,9,11.0,0,Eco
33527,0,0,32,0,1850,1,1,1,1,5,4,5,5,2,2,5,5,1,5,0,0.0,1,Business
6615,0,0,47,0,1763,4,4,2,4,5,5,4,2,2,2,2,5,2,5,0,0.0,1,Business
97839,1,0,36,1,480,3,0,3,4,3,5,5,3,5,4,5,5,3,5,166,148.0,0,Eco
72789,1,0,40,0,645,4,4,4,4,4,4,4,4,2,4,3,3,4,4,0,0.0,0,Eco
45339,1,1,25,0,222,2,0,2,5,4,2,4,4,1,3,3,5,3,4,0,0.0,0,Business
99703,1,0,52,0,2026,3,3,3,3,5,5,5,4,4,4,4,3,4,4,42,42.0,1,Business
81494,0,0,15,1,528,2,2,2,3,3,2,3,3,4,4,4,4,4,3,1,0.0,0,Eco
42674,1,0,23,0,2270,3,4,4,4,3,3,3,3,1,4,3,3,2,3,0,0.0,0,Business
110694,0,0,65,1,829,2,4,2,2,2,5,4,3,3,2,5,5,3,3,0,0.0,0,Eco
8992,1,0,72,0,228,0,0,0,3,2,4,5,4,4,4,4,5,4,5,0,0.0,1,Business
45124,1,0,46,1,157,2,4,2,1,3,2,3,3,3,3,5,5,4,3,0,0.0,0,Eco
693,0,0,40,0,3625,1,1,2,1,3,4,4,5,5,5,5,3,5,3,0,1.0,1,Business
114255,0,0,54,0,567,4,4,4,4,2,1,1,4,4,4,4,5,4,4,0,0.0,1,Eco
116291,1,0,11,1,337,2,2,3,3,5,3,5,5,4,2,3,2,3,5,0,0.0,0,Eco
40174,1,0,43,0,2934,4,4,4,4,5,2,5,4,4,4,4,4,4,5,0,13.0,1,Business
97846,0,0,40,1,395,2,4,2,3,4,2,4,4,1,4,2,5,2,4,3,13.0,0,Eco
38198,0,0,28,0,1091,5,2,2,2,5,5,5,5,3,4,5,4,3,5,0,0.0,1,Eco Plus
23273,1,1,22,0,359,2,3,2,3,4,2,4,4,3,1,3,1,4,4,0,0.0,0,Eco
119395,0,1,33,0,399,2,1,2,3,2,2,4,2,1,1,3,3,4,2,3,0.0,0,Eco
94866,0,1,44,0,239,3,4,3,4,3,3,3,3,2,2,3,1,4,3,105,98.0,0,Eco
78708,1,0,45,0,2126,0,5,0,2,3,5,5,5,5,5,5,5,5,3,111,105.0,1,Business
4322,1,0,60,0,189,2,5,5,5,2,1,2,2,2,2,2,2,2,4,34,11.0,0,Business
76311,1,1,23,0,1187,4,0,4,1,4,4,4,4,5,5,5,4,5,4,2,3.0,1,Business
76933,0,0,42,1,1727,2,3,2,2,5,3,4,2,2,2,2,2,2,3,0,0.0,0,Eco
112123,0,1,31,0,977,2,2,2,4,2,2,2,2,1,5,4,2,4,2,55,41.0,0,Eco
99079,1,0,47,0,2794,2,2,2,2,5,4,5,5,5,5,5,3,5,4,0,0.0,1,Business
113863,1,0,50,0,992,4,3,3,3,4,4,4,4,5,2,2,3,2,4,0,0.0,1,Eco
69029,0,0,54,0,1389,3,3,5,3,2,4,4,5,5,5,5,4,5,3,0,0.0,1,Business
9993,1,0,12,1,508,3,5,3,3,2,3,2,2,5,2,4,4,4,2,23,20.0,0,Eco
91808,0,0,54,1,590,2,5,2,2,2,4,4,3,3,2,3,4,3,4,0,0.0,0,Eco
108664,1,1,37,0,484,2,2,2,4,2,2,2,2,5,5,5,4,4,2,0,0.0,0,Business
93812,1,0,39,0,391,4,4,4,4,4,5,5,4,4,4,4,4,4,3,14,4.0,1,Business
51415,1,0,34,1,209,3,2,0,3,3,0,3,3,1,1,2,3,2,3,5,7.0,0,Eco Plus
39299,1,0,8,1,67,1,5,1,2,2,1,2,2,4,4,4,3,5,2,23,38.0,0,Eco
57467,1,0,65,1,334,2,4,2,3,4,2,4,4,4,2,4,3,4,4,23,9.0,0,Eco
50266,0,0,36,0,2615,4,3,3,3,4,3,4,4,4,4,4,4,4,3,0,0.0,0,Business
83172,0,0,35,0,1127,2,4,5,4,2,2,2,2,1,4,2,4,1,2,0,0.0,0,Eco Plus
41986,0,0,40,0,116,3,2,2,2,5,2,2,3,3,3,3,3,3,1,0,0.0,0,Business
87037,0,1,22,0,594,4,3,4,1,3,4,3,3,4,5,4,3,4,3,27,34.0,1,Business
100787,1,0,12,1,1411,1,5,1,1,4,1,4,4,5,3,4,3,5,4,0,0.0,0,Eco
13645,1,0,61,0,196,0,5,0,5,5,1,2,5,5,5,5,1,5,1,3,0.0,1,Business
106014,0,0,42,0,1999,5,5,5,5,2,5,4,5,5,5,5,5,5,5,7,1.0,1,Business
121625,0,0,55,1,912,3,4,3,1,3,5,5,2,2,3,1,5,2,3,15,4.0,0,Eco
53675,0,0,25,0,3966,3,3,3,3,2,2,2,2,4,5,4,1,5,2,12,3.0,1,Business
46798,0,0,26,1,845,4,4,4,2,4,4,4,4,5,5,4,5,5,4,0,0.0,1,Business
70369,0,1,57,0,1145,2,2,2,3,3,2,3,3,3,2,3,2,4,3,0,0.0,0,Eco
53524,0,0,23,1,2288,1,5,1,2,1,2,2,3,4,1,2,2,4,2,196,178.0,0,Eco
109228,0,0,57,1,684,4,4,4,3,5,4,5,4,4,4,4,4,4,3,41,30.0,0,Eco
26059,0,0,47,1,432,3,5,3,3,5,5,5,1,1,3,1,4,1,4,0,0.0,0,Eco
31333,1,0,24,0,1062,0,5,0,3,2,0,2,2,2,2,3,2,1,2,87,101.0,1,Eco
82983,1,0,53,0,1127,5,5,3,5,3,5,4,3,3,3,3,5,3,5,0,0.0,1,Business
48445,0,0,54,0,850,3,2,2,2,4,1,1,4,4,3,4,4,4,4,65,55.0,1,Eco
101829,0,0,21,1,1521,3,5,3,3,5,3,5,5,4,4,4,3,5,5,3,0.0,0,Eco
86096,0,0,59,0,3611,5,3,5,5,5,5,4,4,4,4,4,3,4,5,0,0.0,1,Business
102147,1,0,55,0,2056,3,3,3,3,5,4,5,4,4,4,4,5,4,4,9,0.0,1,Business
14045,0,0,36,0,3270,2,4,4,4,5,4,3,2,2,2,2,3,2,1,44,43.0,0,Business
8745,1,0,51,1,181,2,5,2,2,5,2,2,5,1,1,4,4,5,5,0,11.0,0,Eco Plus
24687,1,0,40,0,2562,4,4,4,4,4,3,4,4,4,4,4,3,4,4,0,0.0,0,Business
101364,0,1,27,0,1986,2,2,2,3,3,2,2,3,2,2,3,4,3,3,69,43.0,0,Eco
30894,1,0,69,1,973,1,5,1,3,4,1,4,4,4,5,5,3,5,4,40,58.0,0,Eco
7513,0,0,47,0,2467,2,2,2,2,3,5,4,2,2,2,2,3,2,4,0,0.0,1,Business
126366,1,0,16,1,631,2,5,2,4,3,2,2,3,4,2,5,5,4,3,0,3.0,0,Eco
58044,0,1,36,0,642,1,1,1,4,1,1,1,1,3,3,5,3,4,1,0,0.0,0,Business
69651,0,0,30,0,569,2,1,2,2,4,4,4,4,5,5,5,3,5,4,0,0.0,1,Business
92784,1,0,62,1,1671,3,4,3,4,1,3,3,1,3,1,4,1,3,1,12,2.0,0,Eco
119083,0,0,57,0,1788,3,3,2,3,2,4,5,5,5,5,5,3,5,5,0,0.0,1,Business
17001,1,0,24,0,2762,3,3,3,3,3,3,3,3,5,1,1,3,3,3,10,5.0,1,Business
110304,1,0,34,0,3248,2,2,2,2,2,5,5,4,4,4,4,3,4,5,18,0.0,1,Business
27093,1,0,24,0,1721,1,1,1,1,5,5,5,5,3,2,4,2,5,5,0,0.0,1,Business
197,1,0,56,0,2136,4,2,4,4,5,4,5,5,5,5,5,5,5,3,0,0.0,1,Business
112921,0,1,16,0,1313,3,3,3,5,2,3,2,2,4,1,5,1,2,2,0,0.0,0,Eco
31791,1,0,41,0,2677,4,2,2,2,4,4,4,3,2,3,5,4,4,4,0,0.0,1,Eco
65357,1,0,47,0,3250,3,2,3,3,2,5,4,3,3,4,3,4,3,3,18,8.0,1,Business
55683,0,0,72,0,3408,3,3,3,3,4,5,4,5,5,5,5,5,5,5,6,0.0,1,Business
38359,0,0,30,0,1616,1,1,1,1,4,4,4,4,3,4,1,2,4,4,0,0.0,1,Business
111347,0,0,53,0,777,4,2,4,4,4,5,4,5,5,5,5,4,5,4,1,0.0,1,Business
45783,1,0,29,0,2805,3,3,3,3,4,4,4,4,4,2,4,5,1,4,0,0.0,1,Business
9895,1,1,38,0,515,2,2,2,5,4,2,4,4,4,5,5,4,4,4,0,0.0,0,Business
13640,0,0,24,0,2662,2,2,2,2,2,2,2,3,1,3,3,2,4,2,151,131.0,0,Business
18512,1,0,61,0,383,2,3,3,3,4,4,3,2,2,2,2,1,2,4,7,0.0,0,Business
28462,1,0,61,1,2588,2,4,3,5,3,3,5,3,4,2,4,3,4,3,0,0.0,0,Eco
30172,0,0,49,1,548,4,1,4,3,3,3,3,2,2,4,2,4,2,2,0,0.0,0,Eco
104641,0,0,43,0,1754,4,4,4,4,2,5,4,3,3,4,3,5,3,5,0,28.0,1,Business
115358,1,0,23,0,3145,1,3,3,3,1,1,1,1,2,1,4,4,4,1,0,0.0,0,Business
67557,0,0,40,0,3444,1,1,1,1,2,5,5,4,4,4,4,5,4,3,32,21.0,1,Business
122665,0,0,49,0,361,2,3,3,3,2,3,3,2,2,2,2,1,2,2,6,0.0,0,Business
66228,0,0,31,0,550,2,3,3,3,2,2,2,2,1,3,3,3,4,2,0,0.0,0,Business
14685,1,0,45,0,479,5,5,5,5,4,2,1,5,5,5,5,1,5,1,37,13.0,1,Business
3963,0,0,40,1,764,2,4,2,4,1,2,1,1,4,4,5,4,5,1,0,13.0,0,Eco
127957,1,1,9,0,855,4,3,3,3,1,4,1,1,2,3,3,4,3,1,1,0.0,0,Eco
11537,1,0,46,0,3088,5,5,5,5,4,4,5,5,5,5,5,3,5,4,59,58.0,1,Business
36359,0,1,27,0,200,4,2,5,5,4,5,4,4,1,1,5,1,1,4,80,90.0,1,Eco
109818,0,0,51,0,1011,5,2,5,5,5,4,5,4,4,4,4,3,4,5,8,3.0,1,Business
62651,0,0,18,1,1744,2,5,2,3,1,2,3,1,1,1,4,3,2,1,0,0.0,0,Eco
42111,0,1,23,0,964,4,3,3,4,3,3,3,3,1,3,4,1,4,3,0,0.0,0,Eco
82579,0,0,31,0,528,2,5,5,5,2,2,2,2,3,2,3,1,3,2,0,0.0,0,Business
84952,1,0,43,0,2214,5,5,5,5,3,4,4,2,2,2,2,5,2,5,0,0.0,1,Business
111486,0,0,15,1,1452,4,3,4,4,4,4,4,4,3,1,3,3,4,4,0,0.0,1,Eco
85611,0,0,23,1,153,1,5,1,2,5,1,5,5,5,3,5,3,5,5,17,16.0,0,Eco
60189,1,0,40,0,1577,1,1,5,1,3,5,5,5,5,5,5,3,5,4,0,0.0,1,Business
8082,0,0,39,0,530,1,0,0,4,1,3,3,4,4,0,4,3,4,1,43,40.0,0,Business
25684,1,0,48,0,528,1,1,1,1,2,4,5,2,2,2,2,5,2,4,6,0.0,1,Business
105327,1,1,26,0,528,5,5,5,2,5,5,5,5,5,2,4,5,4,5,0,0.0,1,Business
58588,0,1,32,0,334,2,3,3,4,1,3,1,1,4,2,4,4,4,1,23,18.0,0,Business
37927,0,0,47,1,937,3,4,3,1,1,1,3,3,3,3,3,4,3,2,8,7.0,0,Eco
25938,1,0,8,1,594,2,1,2,3,2,2,2,2,3,3,4,1,3,2,0,0.0,0,Eco
61865,0,1,27,0,1379,2,2,2,2,2,2,2,2,4,2,5,3,5,2,3,2.0,0,Business
81562,1,0,43,0,936,1,4,4,4,2,4,4,1,1,2,1,1,1,2,18,5.0,0,Business
79979,0,0,53,1,1069,3,2,3,2,1,1,2,5,5,3,5,1,5,1,0,0.0,0,Eco
109539,0,0,43,1,873,2,4,2,3,4,3,4,4,4,2,4,5,4,5,10,1.0,0,Eco
18706,0,1,25,0,190,2,4,2,1,4,2,5,4,3,1,2,4,3,4,0,0.0,0,Eco Plus
77152,0,0,47,1,1865,3,3,3,2,5,5,5,1,1,3,1,2,1,3,0,0.0,0,Eco
112780,0,0,59,1,588,3,4,3,2,3,5,5,5,5,3,5,3,5,5,0,0.0,0,Eco
98049,0,0,17,0,1797,4,4,4,4,5,5,5,5,3,3,4,4,4,5,21,4.0,1,Business
6575,0,1,16,0,607,5,2,5,3,2,5,2,2,3,5,4,5,5,2,0,0.0,1,Eco
112228,0,0,57,1,1199,1,4,1,4,4,3,3,1,1,1,1,2,1,4,108,110.0,0,Eco
93132,0,0,43,0,1993,4,4,4,4,3,5,5,5,5,5,5,4,5,5,1,30.0,1,Business
4762,0,0,59,0,315,2,2,2,2,3,4,4,5,5,5,5,3,5,3,0,0.0,1,Business
51380,0,0,39,1,447,3,4,3,5,4,3,4,4,5,2,5,5,5,4,68,120.0,0,Eco Plus
88484,1,1,21,0,115,3,0,3,2,3,3,2,3,2,1,2,1,5,3,0,0.0,0,Eco
15000,0,0,67,0,3230,2,2,2,2,2,4,3,5,5,5,5,4,5,4,0,0.0,1,Business
100466,0,0,37,0,2593,5,5,5,5,3,5,5,4,4,4,4,5,4,3,48,46.0,1,Business
98297,0,0,56,1,1188,4,4,4,1,2,5,4,5,5,4,5,4,5,3,0,0.0,0,Eco
129767,0,0,9,1,337,5,4,4,4,5,4,5,5,2,4,3,1,3,5,6,7.0,1,Eco
92955,0,0,47,0,134,3,3,3,3,4,2,3,3,3,3,3,3,3,2,13,7.0,0,Eco Plus
14156,1,0,37,0,620,5,5,3,5,4,5,4,4,4,4,4,4,4,5,0,0.0,1,Business
70978,1,0,20,0,2777,4,4,4,4,4,4,4,4,4,4,4,4,5,4,0,0.0,1,Business
28550,1,0,15,1,2701,2,2,2,3,3,2,3,3,3,3,4,3,3,3,0,0.0,0,Eco
11954,0,0,69,1,781,2,5,2,4,3,4,5,4,4,2,4,4,4,4,0,0.0,0,Eco
36676,0,0,18,1,1121,4,5,4,1,2,4,2,2,5,3,4,4,4,2,26,7.0,0,Eco
82203,0,1,26,0,405,4,5,5,1,2,5,2,2,5,2,4,4,4,2,23,23.0,1,Business
1249,1,0,11,1,282,2,1,2,3,4,2,4,4,4,1,4,4,4,4,10,12.0,0,Eco
89947,0,0,34,1,1416,2,2,3,3,4,3,4,4,3,3,4,4,4,4,0,0.0,0,Eco
93387,0,0,19,0,3791,5,5,5,5,5,4,5,5,5,3,4,4,4,5,10,1.0,1,Business
66544,1,0,61,0,328,3,1,1,1,5,2,3,3,3,3,3,2,3,2,91,88.0,0,Business
129652,1,0,50,0,1967,5,5,3,5,2,5,4,5,5,5,5,5,5,4,0,0.0,1,Business
104772,1,0,37,0,1246,1,2,3,2,1,1,1,1,2,5,4,4,4,1,0,6.0,0,Eco Plus
81665,0,1,30,0,907,2,2,2,4,1,2,1,1,4,3,3,3,3,1,16,13.0,0,Eco
25274,1,0,38,0,3387,2,1,1,1,2,3,4,2,2,2,2,3,2,4,0,11.0,0,Business
68672,1,0,74,0,2317,4,5,5,5,4,3,4,4,4,4,4,4,4,2,0,0.0,0,Business
73880,0,1,22,0,1213,4,5,5,3,5,5,5,5,4,5,5,3,5,5,7,0.0,1,Eco
123409,1,0,53,0,1337,1,1,1,1,4,5,5,5,5,5,5,5,5,5,0,0.0,1,Business
29357,0,0,54,0,2409,5,4,4,4,5,5,4,5,5,5,5,4,5,5,23,21.0,1,Eco
80788,1,0,33,0,484,4,4,4,4,4,4,4,4,3,5,5,4,5,4,2,0.0,1,Business
50506,0,0,44,1,337,3,5,3,3,5,4,4,2,2,3,2,4,2,3,0,0.0,0,Eco
