id,Gender,Customer Type,Age,Type of Travel,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction,Customer Feedback,Requested Special Assistance,Passenger Group,Class
106431,1,1,43,1,3364,4,4,5,4,4,5,5,4,4,4,4,4,4,4,7,0,1,1,0,2,Business
96504,0,1,53,1,444,2,5,2,5,2,2,2,2,2,2,3,1,4,2,0,0,0,0,0,0,Eco
112559,0,1,66,0,948,2,2,2,4,5,2,5,5,3,5,3,3,4,5,0,0,0,0,1,1,Eco Plus
68587,0,1,52,0,1616,1,5,1,4,5,1,5,5,4,2,4,3,4,5,39,20,0,0,0,2,Eco
71293,0,1,45,0,733,3,4,3,2,3,3,5,3,3,2,2,3,5,3,84,86,0,0,0,1,Eco Plus
21552,1,1,23,0,164,2,2,0,3,4,0,4,4,1,2,4,2,4,4,0,0,0,0,0,0,Eco
119045,1,0,27,1,2279,5,5,5,5,5,5,5,5,4,5,4,4,4,5,0,0,1,1,0,2,Business
4583,0,1,46,1,416,3,2,5,5,4,3,4,4,1,1,2,1,1,4,19,17,0,0,0,0,Eco
21968,0,0,25,1,448,2,5,2,1,4,2,4,4,4,1,3,4,4,4,87,83,0,0,0,0,Eco
4367,0,1,44,1,2974,3,1,1,1,2,4,4,3,3,3,3,1,3,2,47,41,0,0,0,2,Business
113028,1,0,25,1,543,3,0,3,5,4,3,4,4,3,3,5,4,4,4,51,41,0,0,0,1,Business
71964,1,1,46,1,1440,1,1,1,1,3,4,4,5,5,5,5,4,5,5,0,0,1,1,0,1,Business
68970,1,0,25,1,700,3,4,3,2,2,3,5,2,3,4,4,5,5,2,0,0,0,0,0,1,Business
109978,0,1,23,0,1092,2,1,1,2,1,1,1,1,3,1,2,3,2,1,4,0,0,0,0,1,Eco
67167,0,1,46,0,964,3,4,3,4,3,3,3,3,5,3,5,3,4,3,0,0,0,0,0,1,Eco
86516,1,1,23,0,762,3,5,3,3,3,3,3,3,4,5,5,5,4,3,0,0,0,0,0,1,Eco
125219,0,1,70,0,651,4,5,4,5,1,4,2,1,5,1,3,4,2,1,7,6,0,0,1,1,Eco
39256,1,1,70,1,268,3,4,4,4,2,3,3,3,3,3,3,2,3,2,0,0,0,0,1,0,Eco
34691,0,1,24,1,301,5,5,5,5,4,4,4,4,4,3,2,1,2,4,125,112,1,1,0,0,Business
84546,1,1,49,0,2486,4,3,4,3,3,4,3,5,5,4,5,3,5,1,0,0,0,0,0,2,Eco
108689,1,1,28,1,2253,3,1,1,1,3,3,3,3,4,2,3,2,4,3,2,0,0,0,0,2,Business
108470,1,1,61,0,1444,2,4,2,2,5,5,4,1,1,2,1,5,1,5,31,9,0,0,1,1,Eco
60690,1,1,49,1,1605,4,4,4,4,5,4,4,5,5,5,5,4,5,3,0,0,1,1,0,2,Business
17095,0,1,17,1,3088,5,5,5,5,5,5,5,5,2,1,1,2,2,5,0,0,1,1,0,2,Business
81991,0,1,57,1,1589,3,3,4,3,3,3,5,3,3,3,3,5,3,3,0,0,1,1,0,2,Business
50519,1,1,34,0,78,2,5,2,2,4,2,4,4,4,4,5,4,4,4,127,125,0,0,0,0,Eco
2477,1,1,32,0,701,1,1,1,3,2,1,2,2,4,3,4,3,3,2,12,8,0,0,0,1,Eco Plus
851,0,1,39,1,309,2,4,4,4,2,3,3,2,2,2,2,4,2,2,0,0,0,0,0,0,Business
90015,0,0,18,1,983,4,4,4,3,5,4,5,5,4,4,5,3,4,5,0,0,1,1,0,1,Eco
58618,1,1,54,1,235,3,3,3,3,5,3,1,4,4,4,4,5,4,1,1,0,1,1,0,0,Business
70322,1,1,52,1,3002,4,4,4,4,4,4,5,5,5,5,5,3,5,4,0,0,1,1,0,2,Business
51399,0,1,44,0,209,4,3,4,4,3,4,3,3,2,4,4,2,3,3,0,0,0,0,0,0,Eco Plus
63950,0,1,45,0,1192,2,5,2,4,2,2,2,2,4,5,4,3,4,2,1,36,0,0,0,1,Eco
129715,1,1,41,1,337,3,3,3,3,2,5,5,4,4,4,4,5,4,5,0,0,1,1,0,0,Business
12615,1,1,45,1,1843,2,1,1,1,5,2,2,2,2,2,2,1,2,1,75,65,0,0,0,2,Business
122954,1,1,12,1,650,5,5,5,5,2,2,2,2,5,2,4,3,4,2,13,24,1,1,0,1,Business
21658,0,1,22,1,746,2,2,2,2,4,4,4,4,2,4,4,4,5,4,1,2,1,1,0,1,Business
21814,0,1,13,0,341,3,5,3,4,3,3,3,3,5,2,5,2,3,3,10,0,0,0,0,0,Eco
35341,1,1,25,1,3559,4,4,4,4,5,5,5,5,3,1,4,3,5,5,0,0,1,1,0,2,Business
78855,1,1,39,0,432,3,4,3,3,2,3,2,2,5,5,5,4,4,2,0,0,0,0,0,0,Eco Plus
127757,1,1,65,0,255,2,1,2,4,3,3,3,3,3,2,3,4,3,1,0,0,0,0,1,0,Eco
65922,0,1,47,0,569,2,5,2,2,5,2,5,5,4,4,4,3,4,5,0,4,0,0,0,1,Eco
114308,0,1,59,0,909,3,4,3,4,3,3,3,3,1,5,3,1,5,3,0,0,0,0,0,1,Eco
30955,0,1,43,1,624,2,5,5,5,3,3,3,2,2,2,2,3,2,2,12,38,0,0,0,1,Business
69609,1,1,51,0,2446,3,4,3,1,3,4,4,3,4,5,4,4,4,4,0,25,0,0,0,2,Eco
110920,0,1,10,0,581,3,1,3,3,1,3,1,1,3,2,3,4,4,1,5,0,0,0,0,1,Eco
21845,0,1,58,1,551,2,5,3,5,3,3,3,2,2,2,2,2,2,2,34,31,0,0,0,1,Business
60010,1,1,66,0,937,2,3,2,3,1,3,3,2,2,2,2,1,2,4,6,0,0,0,1,1,Eco
24667,1,0,27,1,834,1,2,2,3,5,2,5,5,3,3,4,1,4,5,0,0,0,0,0,1,Eco Plus
32033,0,1,43,1,102,5,5,5,5,5,5,5,5,4,5,2,5,4,5,0,0,1,1,0,0,Eco
21779,1,1,35,1,241,3,3,3,3,4,4,5,5,5,5,5,3,5,1,48,41,1,1,0,0,Business
93311,0,1,37,0,1733,3,4,3,1,5,3,5,5,5,4,4,3,3,5,0,0,0,0,0,2,Eco
8967,1,1,42,1,3943,5,5,5,5,3,5,5,3,3,3,3,4,3,4,20,43,1,1,0,2,Business
39231,0,1,25,1,268,0,0,0,1,2,2,2,2,2,3,3,5,1,2,0,0,1,1,0,0,Business
92387,1,1,49,1,1892,4,4,4,4,2,4,4,4,4,4,4,4,4,3,0,0,1,1,0,2,Business
33236,0,1,54,1,201,2,3,3,3,2,2,2,2,3,5,3,2,3,2,0,10,0,0,0,0,Eco Plus
98785,0,1,28,1,630,2,4,4,4,2,2,2,2,3,5,4,1,3,2,20,8,0,0,0,1,Eco
72950,0,1,45,1,1089,3,3,3,3,3,3,3,3,4,4,4,4,3,3,0,0,0,0,0,1,Eco
17883,0,1,16,0,371,2,4,3,1,3,3,3,3,3,3,3,3,5,3,6,0,0,0,0,0,Eco
71994,1,1,46,0,1440,3,4,3,4,2,4,3,3,3,3,3,1,3,3,0,9,0,0,0,1,Eco
116279,0,1,46,0,337,2,3,2,4,3,2,3,3,5,4,5,1,2,3,0,0,0,0,0,0,Eco
104048,0,1,41,0,1262,2,5,2,4,2,2,2,2,4,5,4,5,4,2,8,3,0,0,0,1,Eco
67901,0,1,65,0,1235,4,5,4,1,5,4,5,5,5,5,5,5,4,5,0,0,1,1,1,1,Eco
39856,0,1,44,1,3597,3,5,5,5,1,4,4,3,3,3,3,3,3,2,0,0,0,0,0,2,Business
8985,1,1,58,0,725,2,1,2,2,1,2,2,3,3,2,3,4,3,4,0,0,0,0,0,1,Eco
85178,1,1,39,1,2523,5,4,5,5,3,4,4,5,5,5,5,4,5,4,0,2,1,1,0,2,Business
64656,1,0,37,1,282,3,3,3,3,5,3,5,5,4,3,5,5,4,5,64,65,1,1,0,0,Business
50608,0,1,32,0,207,3,3,3,3,2,3,2,2,2,2,4,1,4,2,17,13,0,0,0,0,Eco
80554,1,1,41,1,1747,5,5,3,5,3,4,4,3,3,4,3,5,3,5,17,0,1,1,0,2,Business
117250,1,1,46,0,338,3,5,5,4,4,4,4,4,4,5,4,4,4,3,49,24,0,0,0,0,Eco
125973,0,1,42,1,600,4,4,2,4,2,5,5,4,4,4,4,4,4,5,0,0,1,1,0,1,Business
8527,1,1,41,0,862,3,4,3,1,2,3,2,2,5,3,4,5,4,2,7,12,0,0,0,1,Eco
68509,0,1,54,1,1067,2,2,2,2,3,5,4,5,5,5,5,3,5,4,3,12,1,1,0,1,Business
82346,0,1,51,1,1570,5,5,5,5,4,5,4,4,4,4,4,4,4,3,120,111,1,1,0,2,Business
72604,0,1,33,0,929,5,4,5,3,3,5,3,3,4,2,4,4,5,3,0,2,1,1,0,1,Eco
114331,1,1,11,0,948,4,0,4,1,3,4,3,3,5,2,4,5,5,3,11,5,0,0,0,1,Eco
55586,1,1,57,0,1091,1,5,1,4,2,2,3,5,5,1,5,2,5,2,34,24,0,0,0,1,Eco
108751,1,1,34,1,1582,4,4,4,4,3,4,4,5,5,5,5,3,5,4,12,31,1,1,0,2,Business
115977,0,1,68,0,404,2,4,2,3,5,2,1,5,3,2,5,4,5,5,1,0,0,0,1,0,Eco
3497,1,1,26,0,1080,4,4,4,5,4,4,4,4,3,5,5,5,4,4,5,7,0,0,0,1,Eco
2383,1,1,39,1,604,3,3,3,3,4,5,5,4,4,4,4,3,4,5,31,41,1,1,0,1,Business
45214,1,1,33,1,1512,3,3,5,3,1,2,1,2,2,2,2,1,2,1,0,0,1,1,0,2,Business
6545,0,0,23,1,473,4,0,4,4,5,4,5,5,3,5,5,5,5,5,0,0,1,1,0,0,Business
46945,1,1,20,0,916,0,5,0,4,3,0,1,3,5,3,4,3,2,3,0,0,1,1,0,1,Eco
38955,1,0,26,1,1265,4,4,4,2,3,4,3,3,4,3,4,1,3,3,5,13,1,1,0,1,Eco
71274,1,1,66,0,733,4,2,4,3,3,2,3,5,5,4,5,2,5,4,23,10,0,0,1,1,Eco
113157,0,1,67,1,677,4,1,4,4,3,5,4,5,5,5,5,5,5,4,7,0,1,1,1,1,Business
120033,1,1,63,0,511,5,5,5,5,3,4,5,3,3,5,3,4,3,4,9,0,1,1,1,1,Eco Plus
100643,1,1,25,0,349,3,5,1,5,3,1,3,3,5,4,2,4,1,3,0,25,0,0,0,0,Eco
24291,0,1,52,0,302,2,5,2,5,5,2,5,5,5,5,4,4,5,5,0,0,0,0,0,0,Eco
65329,1,1,55,1,631,2,2,5,2,2,5,4,2,2,2,2,4,2,5,0,0,1,1,0,1,Business
4757,0,1,57,0,403,2,2,2,3,2,3,3,3,3,2,3,4,3,2,0,0,0,0,0,0,Business
73395,0,1,32,1,1182,1,0,0,3,5,0,4,5,3,3,4,1,4,5,0,0,0,0,0,1,Business
20275,1,1,67,0,235,2,1,2,3,1,2,2,3,3,2,5,3,3,4,34,15,0,0,1,0,Eco
56126,1,0,26,1,1400,4,4,4,1,3,4,3,3,4,3,4,3,4,3,38,31,1,1,0,1,Business
9591,1,1,63,0,292,4,5,4,2,2,5,4,2,2,4,2,4,2,5,0,0,1,1,1,0,Eco
8998,0,1,60,0,297,3,2,3,3,4,3,4,4,4,1,4,1,4,4,1,0,0,0,0,0,Eco
106665,0,1,52,0,1590,2,4,2,2,3,2,3,3,5,2,5,4,4,3,0,11,0,0,0,2,Eco
5646,0,1,57,0,147,3,5,3,5,4,5,4,2,2,3,2,2,2,1,14,7,0,0,0,0,Business
25592,1,1,49,0,696,2,5,2,4,4,2,4,5,5,2,5,2,5,3,0,0,0,0,0,1,Eco
96558,1,1,11,0,302,4,5,4,3,5,4,5,5,5,5,5,3,5,5,42,36,0,0,0,0,Eco Plus
50447,1,1,76,1,3689,0,4,0,2,3,2,5,1,1,3,3,1,1,3,0,0,1,1,1,2,Business
128847,0,1,64,0,2586,3,5,3,4,3,2,2,5,5,4,4,2,5,2,11,5,0,0,1,2,Eco
104052,1,1,8,0,1044,2,2,2,4,4,2,4,4,4,2,3,3,3,4,32,19,0,0,0,1,Eco
33862,1,1,36,0,1698,3,2,2,3,3,2,3,3,4,5,2,2,2,3,0,0,0,0,0,2,Eco
87466,0,1,54,1,2607,5,5,5,5,2,5,5,5,5,5,5,3,5,3,5,8,1,1,0,2,Business
85796,0,1,50,1,126,0,4,0,2,5,3,3,4,4,4,4,5,4,4,2,0,1,1,0,0,Business
29196,1,1,27,0,937,2,5,2,2,2,2,2,2,5,3,4,4,4,2,6,0,0,0,0,1,Eco Plus
93655,1,1,46,1,547,2,2,2,2,2,4,4,2,2,2,2,1,2,1,3,0,0,0,0,1,Eco Plus
24301,0,1,41,1,147,5,5,5,5,5,5,5,4,4,2,2,5,5,5,89,134,1,1,0,0,Eco Plus
22861,0,1,12,0,147,2,4,2,4,2,2,2,2,3,4,5,4,4,2,4,0,0,0,0,0,Eco
112798,1,1,43,1,3719,4,4,4,4,5,4,5,3,3,3,3,4,3,5,6,0,1,1,0,2,Business
16037,1,1,51,1,780,5,1,1,1,5,5,5,1,2,4,5,5,4,5,228,212,1,1,0,1,Eco Plus
98672,1,1,36,0,834,1,1,1,3,2,1,2,2,3,5,4,1,3,2,45,46,0,0,0,1,Eco
30256,1,1,35,1,1024,4,2,2,2,4,4,4,4,3,1,2,5,1,4,31,17,1,1,0,1,Eco
110534,1,1,48,1,3074,4,4,4,4,3,5,4,4,4,4,4,5,4,5,8,0,1,1,0,2,Business
7646,0,1,49,1,2032,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,8,1,1,0,2,Business
119701,0,1,30,1,3919,3,3,3,3,3,3,3,3,5,3,5,3,5,3,0,0,1,1,0,2,Business
101473,0,1,28,1,2788,2,2,2,2,2,2,2,2,4,4,4,1,4,2,0,0,0,0,0,2,Business
28778,0,1,50,1,679,5,5,5,5,4,4,4,4,4,4,4,3,4,3,0,0,1,1,0,1,Business
17675,0,1,32,0,282,3,2,3,3,1,3,1,1,4,5,3,4,3,1,0,5,0,0,0,0,Eco
86433,0,1,57,1,762,2,2,2,2,4,4,4,4,4,4,4,5,4,5,0,0,1,1,0,1,Business
88124,1,1,50,1,3953,0,1,1,2,3,4,4,4,4,3,3,3,4,3,0,0,1,1,0,2,Business
75237,1,1,47,0,1744,1,1,1,3,4,2,2,3,3,1,5,1,3,1,24,37,0,0,0,2,Eco
24657,1,0,28,1,873,3,3,3,3,4,3,4,4,3,5,5,1,4,4,0,0,0,0,0,1,Eco
44509,1,1,32,1,2045,4,4,4,4,4,5,4,4,4,3,4,5,4,4,11,8,1,1,0,2,Business
115000,0,1,50,1,2097,5,5,3,5,4,4,4,4,4,4,4,5,4,5,53,46,1,1,0,2,Business
14242,1,1,22,1,2331,2,2,2,2,4,4,4,4,5,4,1,3,2,4,82,73,1,1,0,2,Business
126242,0,1,69,1,3044,4,4,3,4,3,4,3,1,1,1,4,2,1,3,0,0,0,0,1,2,Business
12015,0,1,7,0,376,3,5,3,1,2,3,3,2,4,5,5,5,5,2,57,54,0,0,0,0,Business
124840,1,1,21,0,280,3,4,3,3,1,3,1,1,5,3,4,5,5,1,0,0,0,0,0,0,Eco
31346,0,1,29,1,1069,5,4,4,4,5,5,5,5,1,1,2,1,3,5,8,10,1,1,0,1,Eco
50269,1,1,54,1,2403,2,4,4,4,1,4,4,3,3,3,2,1,3,3,0,1,0,0,0,2,Business
84328,1,1,30,1,3498,3,5,5,5,3,3,3,3,4,1,4,2,4,3,0,0,0,0,0,2,Business
33855,0,1,15,0,1609,2,5,2,3,4,2,4,4,4,4,4,5,4,4,0,0,0,0,0,2,Eco
83837,1,1,78,1,425,2,1,1,1,4,4,3,2,2,2,2,4,2,2,0,0,0,0,1,0,Business
122033,0,1,42,1,130,0,5,0,4,5,4,4,4,4,4,4,5,4,3,0,0,1,1,0,0,Business
32722,0,1,40,1,3223,0,5,0,4,3,2,5,3,3,3,3,1,3,1,0,0,1,1,0,2,Business
104063,1,1,26,0,1044,1,5,1,5,3,1,3,3,5,5,3,2,3,3,20,0,0,0,0,1,Eco
26298,1,0,29,1,1199,3,4,4,4,3,4,1,3,3,5,4,2,3,3,17,35,0,0,0,1,Eco
67400,0,0,30,1,678,2,2,2,3,2,2,2,2,4,2,5,3,5,2,48,43,0,0,0,1,Business
39192,0,1,25,1,1769,2,2,2,2,5,5,5,5,3,1,4,5,2,5,0,0,1,1,0,2,Business
35692,0,0,27,1,1210,2,2,2,3,2,5,2,2,3,3,3,2,2,2,31,16,0,0,0,1,Eco
119964,0,1,50,0,868,3,5,3,4,2,3,2,2,2,3,1,3,1,2,0,3,0,0,0,1,Eco
66753,1,1,53,0,802,3,5,3,3,2,2,5,4,4,3,4,3,4,2,0,0,0,0,0,1,Eco
28101,1,0,25,1,933,3,3,3,3,4,3,4,4,5,1,1,2,1,4,0,0,0,0,0,1,Eco
42957,1,1,51,1,192,4,1,1,1,2,5,1,4,4,4,4,5,4,3,0,0,1,1,0,0,Eco
120248,1,1,14,0,1303,2,4,2,3,1,2,1,1,5,2,5,3,5,1,0,0,0,0,0,1,Eco
71103,0,1,36,0,802,4,3,4,3,2,4,4,2,4,4,3,2,4,2,15,14,0,0,0,1,Eco Plus
101591,0,1,42,1,1371,3,3,1,3,2,4,5,4,4,4,4,4,4,3,0,0,1,1,0,1,Business
42160,1,1,58,1,329,4,2,2,2,4,4,4,4,1,4,1,4,2,4,211,221,1,1,0,0,Eco
76083,1,1,62,1,269,5,1,1,1,4,5,1,5,5,5,5,2,5,3,0,0,1,1,1,0,Eco
113617,0,1,48,0,258,3,3,3,2,3,3,3,3,1,3,3,4,2,3,0,0,0,0,0,0,Eco
18798,1,1,51,1,448,3,4,4,4,5,2,5,3,3,3,3,4,3,1,0,0,1,1,0,0,Eco
72100,0,1,37,0,2486,3,1,3,2,4,3,4,4,2,3,2,3,2,4,11,0,0,0,0,2,Eco
104442,0,1,40,0,1011,2,2,2,2,3,2,3,3,4,2,3,3,2,3,0,0,0,0,0,1,Eco
16953,1,1,41,1,116,2,2,2,2,3,1,5,5,5,5,4,4,5,1,0,0,1,1,0,0,Business
22539,1,1,58,0,208,4,3,4,2,2,4,2,4,4,4,4,4,4,4,0,0,0,0,0,0,Eco Plus
89349,1,0,39,1,1187,2,2,2,3,1,2,1,1,1,4,3,2,4,1,0,0,0,0,0,1,Eco
78287,1,1,25,1,1598,3,3,3,3,5,5,5,5,4,5,3,3,4,5,0,0,1,1,0,2,Business
18209,0,1,43,1,2743,3,3,3,3,5,1,1,4,4,4,4,1,4,5,9,59,1,1,0,2,Business
4654,1,1,43,1,3078,0,0,0,2,5,5,5,4,4,3,3,3,4,5,0,0,1,1,0,2,Business
87169,1,1,47,1,3395,2,2,3,2,4,5,4,4,4,4,4,5,4,5,0,0,1,1,0,2,Business
43933,1,1,37,1,255,5,3,3,3,5,5,5,5,4,5,4,3,1,5,0,0,1,1,0,0,Eco Plus
117613,0,0,22,1,472,1,3,1,4,2,1,4,2,2,2,4,2,4,2,2,0,0,0,0,0,Eco
79823,0,0,35,1,1096,2,2,2,2,5,2,2,5,5,5,4,3,4,5,0,0,0,0,0,1,Business
102829,0,0,39,1,423,4,4,4,1,2,4,2,2,3,5,4,4,4,2,7,0,1,1,0,0,Business
49323,0,1,46,1,1512,1,1,1,1,1,4,1,5,5,5,5,4,5,4,0,56,1,1,0,2,Business
47498,1,1,68,0,558,1,5,1,4,5,4,5,2,2,1,2,5,2,3,0,0,0,0,1,1,Eco
70896,0,1,46,1,1721,1,1,1,1,3,5,5,5,5,5,5,3,5,5,0,0,1,1,0,2,Business
74506,1,0,29,1,1235,3,3,3,4,1,3,1,1,4,4,3,1,3,1,0,0,0,0,0,1,Eco
95524,0,1,23,0,293,5,5,5,1,3,5,1,3,1,1,3,3,3,3,0,0,1,1,0,0,Eco Plus
79265,0,1,70,0,1598,4,2,5,4,2,5,2,2,2,1,3,1,3,2,0,19,0,0,1,2,Eco
1797,0,0,44,1,408,3,3,3,3,1,3,1,1,5,5,4,3,5,1,80,121,0,0,0,0,Business
12611,0,1,39,1,142,3,5,2,2,3,3,3,3,2,2,4,3,4,3,27,18,0,0,0,0,Eco Plus
100335,0,1,33,1,1130,2,2,2,2,4,4,4,4,2,5,3,5,4,4,14,2,1,1,0,1,Business
85821,0,1,29,0,666,3,3,3,3,3,3,3,3,3,5,2,1,2,3,0,21,0,0,0,1,Eco
117046,1,1,29,1,646,1,2,2,2,1,1,1,1,1,5,4,4,4,1,124,131,0,0,0,1,Business
92712,0,1,21,0,2153,4,4,3,4,5,3,5,5,5,3,4,4,5,5,1,0,0,0,0,2,Eco Plus
65009,0,1,35,1,247,4,3,3,3,4,4,4,4,3,2,1,1,3,4,0,0,1,1,0,0,Eco
101912,0,1,21,0,1984,2,2,2,4,3,2,1,3,1,3,3,1,4,3,33,6,0,0,0,2,Eco
82874,1,1,26,1,2971,1,1,1,1,4,4,4,4,3,5,5,4,5,4,4,0,1,1,0,2,Business
95533,0,1,29,0,677,2,1,2,3,1,2,1,1,4,4,4,4,4,1,15,5,0,0,0,1,Eco Plus
24507,1,1,28,0,516,1,1,1,3,2,1,5,2,4,3,2,1,2,2,0,0,0,0,0,1,Eco
126684,0,1,54,1,2402,4,4,4,4,3,5,4,4,4,4,4,4,4,5,0,0,1,1,0,2,Business
65645,1,0,20,1,926,4,4,4,3,3,4,3,3,1,5,3,3,3,3,20,0,0,0,0,1,Eco
93521,1,1,56,1,3565,3,3,3,3,5,4,5,4,4,4,4,4,4,4,0,9,1,1,0,2,Business
75084,1,0,30,1,1814,2,2,2,2,2,2,2,2,4,5,4,5,4,2,7,0,0,0,0,2,Business
39577,0,1,61,1,2178,1,3,3,3,4,1,2,1,1,1,1,3,1,3,0,0,0,0,1,2,Business
82504,1,1,52,0,1749,3,2,2,4,1,3,3,4,4,2,3,4,4,1,18,44,0,0,0,2,Business
36343,0,1,29,0,395,4,3,4,3,1,4,1,1,3,4,1,1,3,1,42,82,0,0,0,0,Eco
77229,1,0,23,1,1590,4,4,4,4,2,4,2,2,4,3,4,5,5,2,4,0,1,1,0,2,Eco
129798,1,1,43,0,308,2,4,2,2,3,5,5,4,4,2,4,4,4,5,0,0,0,0,0,0,Eco
35753,1,1,35,1,1608,4,1,1,1,4,4,4,4,2,4,5,3,3,4,0,0,1,1,0,2,Eco
85698,1,1,31,1,1547,2,1,1,1,2,2,2,2,3,3,2,2,3,2,5,0,0,0,0,2,Business
1839,0,1,39,0,408,2,4,4,5,3,4,3,3,3,5,4,4,4,3,0,0,0,0,0,0,Eco
83035,0,1,40,1,1084,4,4,1,4,2,5,5,4,4,4,4,4,4,5,0,0,1,1,0,1,Business
13362,0,1,32,0,748,2,5,2,3,3,2,3,3,2,5,1,2,2,3,0,0,0,0,0,1,Eco
122731,0,1,21,1,2915,3,3,3,3,3,4,3,3,4,3,4,3,5,3,0,0,1,1,0,2,Business
106932,0,0,24,1,937,5,5,5,3,2,5,2,2,4,5,5,3,4,2,89,75,1,1,0,1,Eco
73392,1,0,20,1,1005,4,4,4,3,1,4,1,1,4,2,5,4,4,1,0,0,1,1,0,1,Business
109966,1,1,22,0,1011,2,2,3,4,1,3,5,1,4,3,4,3,4,1,3,0,0,0,0,1,Eco
90474,0,1,40,1,270,3,3,3,3,3,3,3,3,3,3,3,1,3,1,0,0,0,0,0,0,Business
84274,1,1,49,1,334,3,3,3,3,5,4,5,5,5,5,5,3,5,5,0,0,1,1,0,0,Business
63486,1,0,23,1,337,4,5,4,3,1,4,1,1,3,3,4,5,5,1,0,0,1,1,0,0,Eco
72722,0,1,48,1,964,4,3,3,3,4,4,4,4,3,5,1,1,2,4,0,3,0,0,0,1,Eco Plus
102780,1,0,27,1,1099,1,1,1,4,3,1,3,3,1,3,4,4,3,3,6,8,0,0,0,1,Eco
2187,0,1,76,1,2282,3,2,3,3,1,4,5,4,4,4,4,2,4,4,56,42,1,1,1,2,Business
26327,1,0,28,1,834,4,4,4,5,1,4,1,1,5,5,4,3,4,1,0,0,1,1,0,1,Business
21322,1,0,34,1,761,1,1,1,5,4,1,1,4,4,4,5,5,4,4,24,22,0,0,0,1,Business
72364,1,1,57,1,2066,5,5,5,5,5,4,4,2,2,2,2,3,2,5,82,88,1,1,0,2,Business
45614,0,0,24,1,313,3,4,4,4,3,4,4,3,2,3,4,1,3,3,58,48,0,0,0,0,Eco
97553,0,1,39,1,462,5,4,4,4,5,5,5,5,1,5,1,4,4,5,0,0,1,1,0,0,Eco Plus
124040,1,1,50,1,1849,0,5,0,3,4,5,5,4,4,1,1,3,4,3,0,0,1,1,0,2,Business
67166,1,1,20,0,1121,4,5,4,5,3,4,3,3,3,4,4,3,4,3,0,0,1,1,0,1,Eco
9517,1,1,26,1,2605,5,5,4,5,5,5,5,5,5,5,5,5,4,5,19,60,1,1,0,2,Business
122100,1,1,15,0,185,3,4,0,4,2,0,2,2,4,2,4,5,5,2,0,0,0,0,0,0,Eco
53415,0,1,49,1,2358,4,3,3,3,4,4,4,4,3,5,4,4,2,4,7,0,1,1,0,2,Eco
51106,1,1,53,0,109,4,4,0,5,2,5,4,5,5,0,2,4,5,5,0,0,0,0,0,0,Eco
106618,0,1,53,1,2858,2,2,2,2,5,4,5,4,4,4,4,5,4,3,0,0,1,1,0,2,Business
34759,1,1,70,1,301,1,1,4,1,4,4,4,1,1,1,1,1,1,2,0,0,0,0,1,0,Business
114535,1,1,55,0,447,2,5,2,3,3,2,2,1,1,2,1,3,1,1,0,0,0,0,0,0,Business
328,0,1,56,1,3344,2,2,1,2,2,5,5,4,4,4,4,5,4,3,16,4,1,1,0,2,Business
19487,1,1,28,0,84,4,4,0,1,2,0,2,2,3,2,4,5,4,2,22,10,0,0,0,0,Eco
38729,1,1,29,0,354,3,3,3,3,5,3,5,5,2,2,2,5,5,5,0,0,0,0,0,0,Business
71635,0,1,44,0,1012,3,5,3,3,5,3,5,5,3,4,4,4,1,5,53,102,0,0,0,1,Eco
45874,0,1,27,1,3892,1,1,1,1,5,5,5,5,4,5,3,5,5,5,75,69,1,1,0,2,Business
48822,0,1,28,0,308,3,5,3,1,1,3,1,1,3,5,4,4,4,1,31,42,0,0,0,0,Business
40118,0,0,23,1,422,2,1,3,3,4,3,4,4,3,5,3,2,3,4,0,0,0,0,0,0,Eco
119467,1,0,45,1,759,3,3,3,5,5,3,5,5,5,5,4,3,5,5,53,49,0,0,0,1,Business
33293,1,1,30,0,101,3,1,3,3,3,3,4,3,2,5,3,1,2,3,5,10,0,0,0,0,Eco Plus
17681,1,1,43,1,1039,4,4,4,4,2,4,4,4,4,4,4,4,4,3,0,0,1,1,0,1,Business
93379,1,1,18,0,672,5,5,5,1,3,5,3,3,5,5,4,5,5,3,0,13,1,1,0,1,Business
43528,1,0,22,1,807,4,4,4,3,4,4,4,4,3,5,3,2,3,4,0,0,0,0,0,1,Eco
95059,1,1,25,0,323,1,2,0,2,2,0,2,2,1,3,3,2,3,2,76,70,0,0,0,0,Eco
75890,0,1,60,1,1999,4,4,4,4,4,4,5,4,4,4,4,4,4,5,0,0,1,1,0,2,Business
82913,0,1,48,0,645,2,4,2,2,3,2,3,3,5,5,4,5,5,3,98,94,0,0,0,1,Eco
102055,1,1,51,0,397,5,2,5,4,4,3,3,2,2,5,2,2,2,2,87,83,1,1,0,0,Business
88774,0,1,69,1,404,4,4,4,4,4,5,5,4,4,4,4,4,4,4,0,0,1,1,1,0,Business
41654,1,1,44,1,1811,0,0,0,2,1,4,3,5,5,5,5,1,5,5,0,0,1,1,0,2,Business
37305,1,1,48,1,2835,4,4,4,4,4,4,4,4,4,4,4,1,4,5,10,1,1,1,0,2,Business
